, revenue,Adult,Genre ID,IMDB ID,Movie,Popularity,Release date,original language,run budget,run time,vote average,vote_count,sentiment_score
889,66966987,FALSE,"[27, 53]",10053,When a Stranger Calls,6.904156,2/3/2006,en,15000000,87,5.4,299,0.001546154
890,23430766,FALSE,"[35, 10749]",10646,Tomcats,6.987967,3/30/2001,en,11000000,95,5,79,-0.063785714
891,111000,FALSE,[18],62652,Bamako,1.43265,6/21/2006,bm,2000000,115,6.4,10,0.405375
892,12136938,FALSE,"[28, 53, 80]",6,Judgment Night,6.615163,10/15/1993,en,0,110,6.4,84,0
893,51702483,FALSE,"[28, 12, 53]",10861,Maximum Risk,5.725374,9/13/1996,en,25000000,100,5.3,109,-0.2408625
894,266614059,FALSE,"[10749, 18]",4478,Indecent Proposal,7.116926,4/7/1993,en,38000000,117,5.8,330,-0.1801
895,68766121,FALSE,[27],10066,House of Wax,7.976389,4/30/2005,en,40000000,113,5.5,756,-0.13766
896,2426851,FALSE,"[35, 80, 53, 10749]",8141,You Kill Me,8.521261,2/9/2007,en,4000000,90,6.2,87,-0.126883333
897,54819301,FALSE,[35],76489,The Three Stooges,6.825048,4/13/2012,en,30000000,92,5,150,-0.44565
898,113244290,FALSE,"[28, 53]",7555,Rambo,7.930341,1/24/2008,en,50000000,92,6.3,1070,0
899,46357676,FALSE,"[18, 10752]",600,Full Metal Jacket,14.465605,6/26/1987,en,17000000,116,8,2856,-0.9779
900,40222729,FALSE,"[35, 10749]",20857,Hardball,6.754534,9/14/2001,en,32000000,106,6.4,141,0
901,40697761,FALSE,"[35, 10751, 878]",2605,Short Circuit,8.334763,5/9/1986,en,0,98,6.4,552,0
902,39143839,FALSE,"[27, 53]",1975,The Grudge 2,7.207606,10/13/2006,en,20000000,102,5.3,309,-0.132157692
903,70200000,FALSE,"[878, 28, 12, 53]",172,Star Trek V: The Final Frontier,8.251187,6/9/1989,en,30000000,107,5.6,407,-0.062272727
904,14822346,FALSE,"[10749, 35]",12657,Soul Plane,7.551683,5/28/2004,en,16000000,86,4.7,113,0.149166667
905,2057193,FALSE,"[18, 10749]",32456,Two Girls and a Guy,4.215255,9/7/1997,en,1000000,84,5.3,30,-0.02697
906,58878723,FALSE,[10749],10934,Under the Tuscan Sun,6.578505,4/30/2003,en,18000000,113,6.4,190,0.023544444
907,215294342,FALSE,"[18, 36, 10752, 28]",2024,The Patriot,9.704977,6/28/2000,en,110000000,165,6.8,1218,0.114571429
908,202026112,FALSE,[35],7552,Fun with Dick and Jane,6.87248,12/21/2005,en,100000000,90,5.9,693,0
909,130786397,FALSE,"[28, 9648, 53]",48138,Unknown,8.842518,2/16/2011,en,30000000,113,6.5,1357,0.501533333
910,8316206,FALSE,[99],47894,Terror in the Aisles,1.329339,10/26/1984,en,0,84,6.4,7,-0.322233333
911,24748670,FALSE,"[18, 53]",5125,Rendition,8.82011,9/7/2007,en,27500000,120,6.3,223,-0.20305
912,1362303,FALSE,"[27, 9648, 878]",47892,Strange Invaders,5.920434,9/16/1983,en,0,92,5.2,18,0
913,13620075,FALSE,[35],10760,Sydney White,7.195711,9/21/2007,en,16500000,108,6.1,261,0
914,1614266,FALSE,"[35, 878, 53, 12]",10690,Space Truckers,3.580079,3/1/1996,en,25000000,95,5.6,38,0.077108333
915,22942221,FALSE,"[28, 80, 18, 53]",4597,Armored,7.238112,12/4/2009,en,20000000,88,5.5,222,0.2242
916,13260050,FALSE,"[28, 9648, 53]",16379,The Mod Squad,4.267364,3/26/1999,en,50000000,92,4.1,37,-0.213821429
917,9448082,FALSE,[18],11515,Goya's Ghosts,7.294996,11/8/2006,en,50000000,114,6.6,108,-0.138366667
918,4500000,FALSE,"[9648, 53]",11462,Suspicion,6.411611,11/14/1941,en,1103000,99,7.2,151,-0.000733333
919,15826984,FALSE,[12],11231,The Next Karate Kid,6.470171,7/18/1994,en,12000000,107,4.8,219,0.242909091
920,27107960,FALSE,[878],3604,Flash Gordon,7.437376,9/1/1980,en,35000000,111,6.1,251,0
921,20000000,FALSE,"[10749, 18, 10752]",80255,A Farewell to Arms,4.517604,12/14/1957,en,4100000,152,6.6,12,0
922,28283637,FALSE,"[28, 12, 35, 10751, 14, 878]",14623,Thunderbirds,5.854446,7/23/2004,en,57000000,95,4.3,98,-0.01153
923,27728118,FALSE,"[28, 35, 18, 10749]",14736,Love & Basketball,9.714781,4/21/2000,en,20000000,124,7.5,97,-0.476
924,6948633,FALSE,"[12, 14, 28]",9626,Red Sonja,7.516468,4/9/1985,en,17900000,89,5,225,-0.107961111
925,325233863,FALSE,"[16, 18]",17979,A Christmas Carol,13.718141,11/4/2009,en,200000000,96,6.6,1259,0.103106
926,1115493,FALSE,"[27, 53, 9648]",10900,Surveillance,7.541729,2/8/2008,en,3500000,97,6,115,-0.1472
927,152368585,FALSE,"[28, 80, 18, 9648, 53]",2924,Backdraft,9.148924,5/24/1991,en,75000000,137,6.3,379,0
928,1841260,FALSE,[18],9953,A Love Song for Bobby Long,7.43389,9/2/2004,en,0,119,6.8,106,0.1634
929,1237615,FALSE,"[9648, 80, 18, 53]",18777,Slow Burn,2.440269,9/12/2005,en,15500000,93,5.5,16,0
930,113280098,FALSE,"[28, 18, 53]",12113,Body of Lies,8.226894,10/10/2008,en,70000000,128,6.5,977,0.692933333
931,399,FALSE,"[18, 10769]",14785,Bandit Queen,1.964267,9/9/1994,en,0,119,7.2,12,-0.116866667
932,104155843,FALSE,"[27, 878, 53]",8843,The Cell,9.76131,8/17/2000,en,33000000,107,6,466,-0.18825
933,16668552,FALSE,"[9648, 80, 18, 53]",26203,Blink,4.485103,1/26/1994,en,0,106,6.1,49,-0.9597
934,159330280,FALSE,"[28, 53, 12, 80]",4824,The Jackal,7.769541,11/14/1997,en,60000000,124,6,570,0.06684375
935,79258538,FALSE,"[35, 18, 10751]",2616,Uncle Buck,6.512993,8/16/1989,en,15000000,100,6.6,353,0.323733333
936,97437106,FALSE,"[10749, 16, 12, 35, 10751, 14]",228326,The Book of Life,7.202456,10/1/2014,en,50000000,95,7.3,814,-0.201016667
937,307076,FALSE,[18],7343,City of Men,4.573707,8/31/2007,pt,0,106,6.6,67,-0.9859
938,463000000,FALSE,"[10749, 35]",114,Pretty Woman,10.475155,3/23/1990,en,14000000,119,7,1964,0.36395
939,206071502,FALSE,"[18, 14, 53, 9648]",2668,Sleepy Hollow,9.837856,11/18/1999,en,100000000,105,6.9,1951,0
940,361366633,FALSE,"[35, 10402, 10751, 14, 16]",6477,Alvin and the Chipmunks,12.607127,12/13/2007,en,60000000,92,5.5,1323,0.136728571
941,1800000,FALSE,[18],140581,Damaged Lives,1.377743,9/15/1933,en,10000,61,3.5,2,0
942,77566815,FALSE,"[53, 18, 9648]",3594,The Number 23,5.570827,2/23/2007,en,30000000,101,6.3,1131,0.042685714
943,1422749,FALSE,"[28, 27, 878, 53]",1702,Death Machine,4.628277,12/23/1994,en,0,117,5.8,26,0.0515
944,351692268,FALSE,"[80, 18, 53, 27]",9740,Hannibal,3.079996,2/8/2001,en,87000000,131,6.4,1409,0.02917
945,34793160,FALSE,"[28, 12, 18, 10751]",12227,White Fang,7.081931,1/18/1991,en,14000000,107,6.4,149,0
946,33889159,FALSE,"[35, 18, 10751, 10749]",9655,She's the Man,7.438376,3/17/2006,en,20000000,105,6.4,748,0
947,49800000,FALSE,"[18, 10749]",451,Leaving Las Vegas,6.859526,10/27/1995,en,3600000,112,7.2,391,0
948,92921203,FALSE,"[18, 10402, 10749]",535,Flashdance,7.469176,4/14/1983,en,4000000,95,6.2,344,0.12345
949,48482,FALSE,"[80, 18, 53]",11660,Following,7.576454,9/12/1998,en,6000,69,7.2,380,0
950,30526509,FALSE,"[35, 80, 18, 53]",9910,Two for the Money,8.238147,10/7/2005,en,35000000,122,5.8,165,0.199016667
951,37597471,FALSE,"[28, 12, 14, 27, 878, 53]",9954,The Covenant,7.095789,9/8/2006,en,20000000,97,5.2,313,-0.201655556
952,7810000,FALSE,"[12, 14, 28, 878]",32985,Solomon Kane,6.98673,9/16/2009,en,45000000,104,5.6,425,-0.0105
953,343816,FALSE,"[80, 18]",13573,The United States of Leland,6.487051,1/18/2003,en,0,108,6.5,98,-0.137933333
954,74608570,FALSE,"[18, 10749]",12618,Random Hearts,5.246651,10/8/1999,en,64000000,133,5.2,67,0.044423529
955,37000000,FALSE,"[35, 10751, 10749]",6280,Junior,8.646926,11/22/1994,en,60000000,109,4.7,405,0
956,15007991,FALSE,"[28, 12, 27, 53]",9042,The Cave,6.092088,8/25/2005,en,30000000,97,5.2,222,0.18356
957,96618699,FALSE,"[53, 80, 9648]",8224,8MM,7.643947,2/26/1999,en,40000000,123,6.1,519,0
958,119718203,FALSE,"[35, 18, 14]",2928,Michael,7.907148,12/25/1996,en,0,105,5.5,186,-0.098928571
959,35294470,FALSE,[53],8978,Assault on Precinct 13,9.848869,1/19/2005,en,30000000,109,6,339,0.055458824
960,36000000,FALSE,"[28, 18, 10749]",27191,The Greatest Show on Earth,6.235378,1/10/1952,en,4000000,152,6.6,51,-0.319533333
961,369975,FALSE,"[35, 10749]",49721,Me Myself I,1.974184,4/20/2000,en,0,104,5.9,11,0
962,45858563,FALSE,"[12, 18, 28, 10749]",11002,"Greystoke: The Legend of Tarzan, Lord of the Apes",6.075528,3/30/1984,en,0,143,6,118,0.113466667
963,152022101,FALSE,"[28, 12, 18, 9648, 878, 53]",10329,Congo,7.985447,6/9/1995,en,50000000,109,5,228,0.161590476
964,634074,FALSE,[18],18484,Wassup Rockers,2.703188,9/12/2005,en,0,111,6.4,21,-0.188285714
965,72779000,FALSE,"[16, 35, 10751]",9907,Barnyard,6.84129,8/4/2006,en,51000000,90,5.4,249,-0.169071429
966,258270008,FALSE,"[28, 53, 80]",8909,Wanted,10.899496,6/19/2008,en,75000000,110,6.4,2738,0
967,2647055,FALSE,"[27, 53]",9299,Thesis,7.239632,4/11/1996,es,0,125,7.3,175,-0.43065
968,6132924,FALSE,[35],18495,Folks!,1.979751,5/1/1992,en,0,107,6.1,10,-0.3259
969,15453274,FALSE,"[18, 10751, 10749]",47608,Mad Love,3.683298,5/26/1995,en,0,95,5.6,28,0
970,99318987,FALSE,"[14, 28, 878]",1487,Hellboy,10.432509,4/2/2004,en,66000000,122,6.5,2433,-0.4337
971,25871834,FALSE,"[28, 35, 878]",11918,Superhero Movie,8.230464,3/27/2008,en,35000000,85,5,436,0.0701
972,20158808,FALSE,"[18, 10751, 14, 12]",34584,The NeverEnding Story,9.581067,4/5/1984,en,27000000,102,7,1120,-0.9681
973,36448200,FALSE,"[35, 18, 10749]",13203,Son in Law,6.381064,7/2/1993,en,0,95,5.6,83,0.269925
974,589390539,FALSE,"[28, 12, 35, 878]",607,Men in Black,14.091796,7/2/1997,en,90000000,98,6.9,4835,0
975,52970014,FALSE,"[35, 10751]",11870,Big Fat Liar,7.438193,2/8/2002,en,15000000,88,5.5,216,0.327333333
976,1138807,FALSE,"[14, 10769, 27, 9648]",45480,Visible Secret,1.159443,11/4/2001,cn,0,89,8,3,0
977,21486757,FALSE,"[35, 80, 10749]",2321,Married to the Mob,7.053869,8/19/1988,en,10000000,104,5.8,70,-0.133842857
978,114660784,FALSE,"[28, 36, 10752]",10590,We Were Soldiers,9.35838,3/1/2002,en,75000000,138,6.8,563,0.0363
979,10000000,FALSE,"[28, 12, 80, 9648]",493,Shaft's Big Score!,1.873253,6/8/1972,en,1978000,104,6.1,10,0
980,15431177,FALSE,"[18, 10751]",15487,The Greatest Game Ever Played,6.600302,9/30/2005,en,25000000,120,6.9,122,0
981,15945534,FALSE,"[28, 35, 80]",2620,Armed and Dangerous,4.960952,8/15/1986,en,12000000,88,5.3,47,0.244675
982,25105517,FALSE,"[35, 18, 10749]",16562,The Cutting Edge,4.916906,3/27/1992,en,0,101,6.6,59,0.3862
983,17381942,FALSE,"[80, 18]",8438,Murder in the First,7.865319,1/20/1995,en,0,122,6.8,150,0
984,98410061,FALSE,[18],1640,Crash,9.530707,5/6/2005,en,6500000,112,7.2,1252,-0.06752
985,18535191,FALSE,"[18, 35, 10749]",24137,An Ideal Husband,7.898403,4/15/1999,en,14000000,97,6.3,49,0.9705
986,259012,FALSE,[18],58648,Closet Land,2.310729,3/6/1991,en,4000000,94,6.6,11,-0.122816667
987,3021629,FALSE,"[35, 18, 36, 9648]",37345,Princess Caraboo,2.060903,9/16/1994,en,0,97,4.4,5,-0.968
988,128798265,FALSE,"[53, 80, 18]",1213,The Talented Mr. Ripley,9.255755,12/25/1999,en,40000000,139,7.1,835,0
989,9800000,FALSE,"[18, 878]",400710,Flatliners,18.700337,9/28/2017,en,19000000,110,5.4,92,0.115628571
990,28202109,FALSE,"[35, 10751]",26386,Ernest Saves Christmas,3.241214,11/11/1988,en,6000000,95,4.9,47,0
991,91353501,FALSE,"[14, 28, 12, 878, 53]",12437,Underworld: Rise of the Lycans,14.530579,1/22/2009,en,35000000,92,6.3,1516,-0.025511111
992,24000000,FALSE,"[18, 36, 10752, 28]",14097,9th Company,6.390352,9/19/2005,ru,9500000,139,6.7,73,-0.463775
993,5802422,FALSE,"[28, 18, 27, 878, 53]",25769,Carriers,7.115038,9/4/2009,en,0,84,5.8,310,0
994,16675000,FALSE,"[27, 53, 878]",8766,Hellraiser: Bloodline,7.139444,3/8/1996,en,4000000,86,4.9,117,-0.268214286
995,84375061,FALSE,"[18, 10749]",14326,Nights in Rodanthe,6.280024,9/26/2008,en,0,97,5.9,168,0.109994118
996,3091922,FALSE,"[35, 10749]",13171,The Ex,5.36247,12/1/2006,en,0,90,5,66,-0.204275
997,15530077,FALSE,"[18, 10749]",29987,Facing Windows,4.458314,2/27/2003,it,0,106,6.9,57,0.9028
998,26570463,FALSE,"[27, 35]",9406,An American Werewolf in Paris,8.259233,12/25/1997,en,22000000,105,5.2,161,0.080327273
999,3832228,FALSE,"[28, 18, 10749]",22915,North Shore,2.471918,8/14/1987,en,0,96,5,14,0
1000,25100000,FALSE,"[35, 18, 10749]",23111,Moscow on the Hudson,6.042349,6/4/1984,en,0,115,6.3,53,0.9835
1001,2281089,FALSE,"[18, 9648, 10749]",18615,Fur: An Imaginary Portrait of Diane Arbus,7.260502,8/30/2006,en,16800000,122,6,80,0.130444444
1002,920100000,FALSE,"[12, 878]",329,Jurassic Park,13.892319,6/11/1993,en,63000000,127,7.6,5292,0.47885
1003,2500000,FALSE,"[35, 18]",10098,The Kid,8.664336,1/21/1921,en,250000,68,8,442,0.129718182
1004,20000000,FALSE,"[35, 10749]",18722,Mr. Baseball,3.27487,10/1/1992,en,0,108,5.8,39,0
1005,7305209,FALSE,[35],26827,Who's That Girl,5.394197,8/7/1987,en,0,92,5.1,53,-0.051622222
1006,74134790,FALSE,"[14, 18, 10749]",11352,Always,7.616282,12/22/1989,en,31000000,122,6,139,0
1007,68296293,FALSE,[37],2055,Open Range,6.868465,8/29/2003,en,22000000,139,7.1,281,0
1008,418961,FALSE,"[28, 80, 18, 53]",507,Killing Zoe,6.323353,10/1/1993,en,1500000,96,6.1,117,0.147342857
1009,124731534,FALSE,"[18, 10402]",1677,Ray,7.299801,10/29/2004,en,40000000,152,7.2,524,0
1010,13405595,FALSE,"[35, 10402]",2179,Tenacious D in The Pick of Destiny,6.583977,11/22/2006,en,22000000,93,6.6,453,0.010275
1011,4865000,FALSE,"[35, 878]",33155,Galaxina,2.769175,6/6/1980,en,5500000,95,3.4,17,-0.006672727
1012,1109660,FALSE,"[9648, 53, 27]",9966,The Messengers,6.930577,2/2/2007,en,16000000,90,5.6,230,-0.120705556
1013,4861022,FALSE,"[18, 53, 9648, 28]",87516,Oldboy,7.046514,11/14/2013,en,30000000,104,5.9,669,-0.264025
1014,1100000,FALSE,"[18, 10769]",39839,Baghban,2.652122,1/1/2003,hi,0,183,6.2,23,0
1015,2474000,FALSE,"[18, 10749]",87729,Jefferson in Paris,1.635022,3/31/1995,en,14000000,139,5.2,10,0
1016,10289,FALSE,"[18, 28, 80]",5289,Chaos,7.562259,1/17/2005,en,20000000,106,6.1,298,0.091
1017,3468572,FALSE,[18],10132,Talk Radio,6.11315,12/21/1988,en,4000000,110,6.6,49,0
1018,7000000,FALSE,"[12, 18, 878]",2160,Voyage to the Bottom of the Sea,4.525313,7/12/1961,en,1580000,105,5.3,36,0
1019,27900000,FALSE,"[28, 12, 18, 53]",9967,Uncommon Valor,3.935097,12/16/1983,en,0,105,6.2,54,-0.01346
1020,59908565,FALSE,"[18, 53, 36]",1247,The Good Shepherd,8.634561,12/11/2006,en,85000000,167,6.3,373,0
1021,2960993,FALSE,"[80, 18, 53]",16164,Killshot,6.224456,11/13/2008,en,0,95,5.9,82,0.192678571
1022,55011732,FALSE,"[28, 12, 18]",4643,The Guardian,8.321034,9/28/2006,en,70000000,139,6.8,420,0.104985714
1023,25069101,FALSE,"[28, 53, 12]",427910,Navy Seals,3.777132,7/20/1990,en,0,113,5.4,43,-0.068422222
1024,39321715,FALSE,"[35, 10749]",918,Blind Date,6.864958,3/27/1987,en,18000000,95,5.6,122,0
1025,225933435,FALSE,[18],489,Good Will Hunting,11.640933,12/5/1997,en,10000000,126,7.9,3132,-0.09485
1026,36230219,FALSE,"[28, 12, 878]",9355,Mad Max Beyond Thunderdome,13.38256,6/29/1985,en,12305523,107,5.9,822,0
1027,12520799,FALSE,"[18, 9648, 53]",10742,The Clearing,5.41173,7/2/2004,en,0,95,5.5,60,-0.054653846
1028,42365581,FALSE,"[10751, 14, 878, 12, 35]",36819,Time Bandits,7.666498,7/13/1981,en,5000000,116,6.6,270,-0.1692
1029,404,FALSE,[18],61263,Illegal,1.869476,10/6/2010,fr,0,90,6.9,9,0
1030,2154696,FALSE,"[35, 10749, 10751]",73247,Heartbeeps,4.005515,12/18/1981,en,10000000,79,3.6,7,0.125514286
1031,6706368,FALSE,"[99, 36]",1779,Roger & Me,6.185005,9/1/1989,en,160000,91,7.4,100,0.19882
1032,3830137,FALSE,"[35, 18]",13973,Choke,6.233237,9/26/2008,en,3000000,92,6.1,140,0.0771125
1033,85498534,FALSE,"[12, 35]",9896,Rat Race,7.094137,7/30/2001,en,48000000,112,6,568,0
1034,15240435,FALSE,"[28, 12, 35, 18, 37]",11853,Bad Girls,5.362383,4/22/1994,en,0,99,4.6,66,-0.0213
1035,176070171,FALSE,"[28, 80]",9654,The Italian Job,10.101015,5/30/2003,en,60000000,110,6.6,2067,-0.0383375
1036,57915972,FALSE,"[80, 35]",11896,Throw Momma from the Train,6.110689,12/11/1987,en,14000000,88,6,152,0
1037,179265204,FALSE,"[14, 28, 53, 878]",8698,The League of Extraordinary Gentlemen,8.501164,7/11/2003,en,78000000,110,5.7,1272,-0.42955
1038,15116634,FALSE,"[27, 53]",10987,Halloween: The Curse of Michael Myers,7.336308,9/29/1995,en,5000000,88,5,187,0.150747368
1039,557241,FALSE,"[10752, 18, 36, 10749]",403390,Bitter Harvest,3.098465,2/23/2017,en,20000000,103,6.7,22,-0.302433333
1040,32000000,FALSE,"[18, 27, 53]",539,Psycho,24.566285,6/16/1960,en,806948,109,8.3,2663,-0.014044444
1041,22765081,FALSE,"[28, 35, 18]",9584,Convoy,12.200017,6/27/1978,en,12000000,110,6.1,85,-0.47185
1042,25000000,FALSE,"[28, 878]",10803,Logan's Run,7.716536,6/23/1976,en,9000000,119,6.6,286,0
1043,5000000,FALSE,"[28, 35, 37]",23330,The Ballad of Cable Hogue,7.713573,5/13/1970,en,3716946,121,6.9,54,-0.9735
1044,8266343,FALSE,"[35, 10402]",9768,Cry-Baby,7.061257,4/5/1990,en,11000000,85,6.5,334,-0.269733333
1045,29712172,FALSE,[35],11307,The World According to Garp,6.019621,8/13/1982,en,17000000,136,6.9,93,-0.36792
1046,33556,FALSE,[18],31641,Digging to China,2.1844,7/7/1997,en,0,98,6.5,10,0
1047,119000410,FALSE,"[35, 18, 36]",6538,Charlie Wilson's War,6.498904,12/19/2007,en,75000000,102,6.5,367,0.026
1048,25836616,FALSE,"[27, 28, 53, 80]",755,From Dusk Till Dawn,11.346661,1/19/1996,en,19000000,108,6.9,1770,0
1049,23438120,FALSE,"[18, 36, 10749]",9453,Caligula,9.691073,1/21/1979,en,17500000,156,5.3,164,-0.0248375
1050,152266007,FALSE,"[80, 18, 53]",1645,A Time to Kill,10.148739,7/24/1996,en,40000000,149,7,566,-0.0908875
1051,187500000,FALSE,"[12, 28, 53]",700,Octopussy,11.35675,6/5/1983,en,27500000,131,6.2,565,-0.3237
1052,25000000,FALSE,"[35, 18, 10749]",284,The Apartment,10.134602,6/15/1960,en,3000000,125,8.1,539,0.28535
1053,319131050,FALSE,"[18, 28, 53, 10752]",16869,Inglourious Basterds,24.750946,8/18/2009,en,70000000,153,7.9,7059,0.146628571
1054,69766619,FALSE,"[80, 18, 53]",4413,The Brave One,6.676769,9/14/2007,en,70000000,122,6.4,272,-0.12345
1055,6538177,FALSE,[35],9900,Grandma's Boy,7.394085,1/6/2006,en,0,94,6.6,228,0.055907143
1056,92601050,FALSE,[35],3638,No Reservations,6.677905,7/25/2007,en,28000000,104,6.1,357,-0.022
1057,38535221,FALSE,[18],1913,The Sea Inside,10.408162,9/3/2004,es,12806000,125,7.3,241,-0.3311
1058,43318349,FALSE,"[18, 53, 10752]",7445,Brothers,7.953025,1/27/2009,en,26000000,104,6.8,707,-0.4583
1059,10250000,FALSE,"[12, 80, 18, 9648, 53]",574,The Man Who Knew Too Much,8.700547,6/1/1956,en,2500000,120,7.3,298,0
1060,9612469,FALSE,"[80, 18, 53]",70578,Trespass,8.190408,10/13/2011,en,36000000,91,5.3,355,-0.324666667
1061,74541707,FALSE,"[18, 28, 53]",11128,Ladder 49,6.565288,10/1/2004,en,60000000,115,6.2,226,-0.267936364
1062,68706993,FALSE,"[80, 18, 10749, 53]",9281,Witness,8.020153,2/8/1985,en,12000000,113,7,420,0
1063,3983912,FALSE,"[16, 12, 10751]",54648,The Pebble and the Penguin,2.974873,4/12/1995,en,28000000,74,5.1,34,-0.251985714
1064,19184015,FALSE,[35],20337,Martin Lawrence Live: Runteldat,1.446916,8/1/2002,en,3000000,113,5,1,0.1526
1065,84565230,FALSE,"[10749, 35, 18]",11355,Never Been Kissed,6.833089,4/9/1999,en,25000000,107,5.8,416,0
1066,244386864,FALSE,"[28, 35, 80, 53]",2109,Rush Hour,9.359818,9/18/1998,en,33000000,98,6.8,1348,0
1067,14363400,FALSE,[18],24153,The Buddy Holly Story,3.076982,5/18/1978,en,1200000,113,7.5,33,-0.258033333
1068,258656,FALSE,"[18, 10749]",121674,Great Expectations,6.647167,11/30/2012,en,0,128,6.2,111,0
1069,346594,FALSE,"[18, 14]",44638,The Tempest,2.903024,12/10/2010,en,20000000,110,6,31,0.39225
1070,50007546,FALSE,"[35, 18, 10749]",13972,The Women,6.903459,9/12/2008,en,16000000,114,4.6,103,0.011671429
1071,33459416,FALSE,"[35, 10751, 14]",10830,Matilda,8.518996,8/2/1996,en,36000000,98,6.9,995,-0.9758
1072,93888180,FALSE,"[10749, 35]",1641,Forces of Nature,6.777266,3/12/1999,en,75000000,105,5.1,149,0
1073,33771174,FALSE,"[35, 18, 10749]",10564,Where the Heart Is,6.176906,4/27/2000,en,15000000,120,6.9,170,0
1074,46044400,FALSE,"[28, 53]",10173,Marked for Death,6.192029,10/5/1990,en,12000000,94,5.6,106,-0.233266667
1075,45479110,FALSE,"[18, 14, 27]",11979,Queen of the Damned,6.218571,2/10/2002,en,35000000,101,5.5,263,-0.00629
1076,2154540,FALSE,"[28, 53]",38153,Shadow Conspiracy,2.605076,1/31/1997,en,45000000,103,4.1,13,-0.07045625
1077,350448145,FALSE,"[28, 12, 80]",1637,Speed,10.316806,6/9/1994,en,30000000,116,6.8,1931,0
1078,13015688,FALSE,"[28, 18, 53]",29723,The Concorde... Airport '79,4.872788,8/17/1979,en,14000000,123,4.7,47,-0.088144
1079,137587063,FALSE,"[12, 18, 10751]",1265,Bridge to Terabithia,8.541514,2/16/2007,en,60000000,96,7.1,1257,0
1080,17343596,FALSE,"[35, 10749]",19053,Valley Girl,4.990862,4/8/1983,en,350000,99,6.1,66,0
1081,13308,FALSE,"[99, 18, 10402, 53]",21925,Naqoyqatsi,3.54221,9/2/2002,en,3000000,89,6.1,39,0.167473333
1082,305875730,FALSE,"[12, 16, 10751, 14]",5255,The Polar Express,13.544515,11/10/2004,en,165000000,100,6.5,1664,0.1333875
1083,16093651,FALSE,"[28, 18]",39002,No Holds Barred,2.251764,6/2/1989,en,8000000,93,5.6,20,0.028026667
1084,14723313,FALSE,"[18, 36, 10752]",13614,Katyn,4.898641,9/21/2007,pl,5200000,118,6.7,52,-0.0186
1085,368100420,FALSE,"[35, 18, 10749]",8488,Hitch,8.301376,2/10/2005,en,70000000,118,6.3,1846,0.302942857
1086,14681661,FALSE,"[28, 80, 18]",12780,Iron Monkey,9.623086,9/3/1993,cn,0,90,7.6,85,0
1087,271375,FALSE,"[18, 28, 35, 53, 80]",17133,Homegrown,2.967847,1/1/1998,en,0,102,5.5,16,0.366842857
1088,201055,FALSE,"[18, 36, 10749]",11709,Camille Claudel,3.715786,12/7/1988,fr,0,175,6.7,27,0
1089,346594,FALSE,"[18, 14]",44638,The Tempest,2.903024,12/10/2010,en,20000000,110,6,31,0.39225
1090,939423,FALSE,"[28, 35]",47871,Honky Tonk Freeway,1.353283,8/21/1981,en,24000000,107,0,0,0
1091,480000,FALSE,"[27, 878]",18724,Attack of the 50 Foot Woman,3.224572,5/19/1958,en,88000,65,4.8,30,-0.140157143
1092,103911669,FALSE,"[27, 9648, 80]",176,Saw,27.975344,10/1/2004,en,1200000,103,7.2,2567,-0.068863636
1093,502758,FALSE,[18],27064,Mishima: A Life in Four Chapters,4.648784,5/15/1985,en,5000000,121,7.7,40,0
1094,29907685,FALSE,"[27, 53]",9682,Pulse,6.974813,8/11/2006,en,38000000,90,5,161,-0.020444444
1095,33333531,FALSE,"[53, 878]",22825,The Box,8.48663,9/17/2009,en,30000000,115,5.4,658,0.005769565
1096,156021,FALSE,"[18, 10749]",251053,Washington Heights,1.620276,5/22/2002,en,0,89,8.5,3,0.10925
1097,3106559,FALSE,"[53, 28, 12, 18]",24734,K2,4.870888,10/9/1991,en,0,102,5.7,46,-0.249425
1098,3418141,FALSE,"[28, 35, 10751]",65137,Father Hood,3.273934,8/27/1993,en,0,95,5.5,21,0
1099,12200000,FALSE,"[18, 36, 10749, 10752]",29996,Solomon and Sheba,2.779236,12/25/1959,en,5000000,139,5.3,9,-0.1437125
1100,1270522,FALSE,"[14, 18, 9648]",141,Donnie Darko,14.953358,1/18/2001,en,6000000,113,7.7,3913,-0.8548
1101,784990,FALSE,"[18, 10749]",94440,The Boost,2.075808,12/23/1988,en,8000000,95,5.4,13,-0.214275
1102,78269970,FALSE,[18],12184,The Other Boleyn Girl,6.695396,2/28/2008,en,35000000,115,6.4,546,0.158766667
1103,49114016,FALSE,"[18, 80]",10337,Bugsy,6.049873,12/10/1991,en,30000000,134,6,86,-0.019733333
1104,11000000,FALSE,[35],914,The Great Dictator,8.634475,10/15/1940,en,2000000,125,8.2,817,-0.283071429
1105,10224116,FALSE,"[35, 10751]",21661,Air Bud: Golden Receiver,3.808004,8/14/1998,en,0,90,4.5,43,0
1106,132675402,FALSE,[35],10678,Bringing Down the House,6.014699,3/7/2003,en,20000000,105,5.4,206,0.12001
1107,501533,FALSE,"[18, 10749]",513,Fire,5.606651,9/6/1996,en,0,108,6.1,18,-0.24695
1108,16991902,FALSE,"[10402, 18, 35]",12508,Rock Star,6.934219,9/4/2001,en,57000000,105,6,202,0
1109,89325780,FALSE,"[35, 10749]",11846,Father of the Bride,7.128376,12/20/1991,en,0,105,6.2,378,0.4847
