,Unnamed: 0, revenue,Adult,Genre ID,IMDB ID,Movie,Popularity,Release date,original language,run budget,run time,vote average,vote_count,sentiment_score,NB_sent_score
808,808,153962963,False,"[10749, 35, 80, 18]",256591,Focus,10.672398,2/25/2015,en,50100000,105,6.7,2737,0.243557143,-2.0188900000000003
809,809,8946237,False,"[35, 53]",10342,Teaching Mrs. Tingle,6.513341,8/11/1999,en,13000000,96,5.3,99,-0.075672727,-1.30535
810,810,7523634,False,"[18, 35]",234200,Pride,6.99367,9/12/2014,en,0,119,7.7,489,0.251166667,-0.450061
811,811,38505009,False,[35],9788,Accepted,7.269129,8/18/2006,en,23000000,93,6.2,438,-0.131244444,-1.43184
812,812,231976425,False,"[18, 10749, 10752]",409,The English Patient,6.903152,11/14/1996,en,27000000,162,7.0,598,-0.2121,-0.107079
813,813,27734391,False,"[80, 18]",11060,Internal Affairs,5.846849,1/12/1990,en,0,114,6.4,81,-0.64335,-2.58459
814,814,25461,False,[18],23160,Werckmeister Harmonies,10.884426,7/12/2000,hu,0,145,7.4,68,0.0,-3.56198
815,815,2365467,False,[18],157847,Joe,11.058725,4/11/2014,en,4000000,118,6.5,362,0.0,-0.33273800000000003
816,816,12600000,False,"[80, 18, 53]",573,Frenzy,6.491456,5/25/1972,en,3500000,116,7.2,182,-0.319133333,-1.11627
817,817,72778712,False,"[28, 35, 99]",12094,Jackass Number Two,6.387799,9/22/2006,en,11000000,95,6.4,327,-0.4417,-0.7817069999999999
818,818,114194847,False,"[10402, 18, 10749, 80]",9762,Step Up,12.71853,8/11/2006,en,12000000,104,6.7,1187,-0.075757143,-1.35208
819,819,9801375,False,"[18, 10749]",1791,The Piano Teacher,7.252297,5/14/2001,fr,3000000,131,7.2,210,0.1051125,-1.2756299999999998
820,820,12601706,False,"[36, 18, 10752]",225728,Macbeth,8.560664,8/16/2015,en,15000000,113,6.5,533,0.0,-0.312021
821,821,12601706,False,"[36, 18, 10752]",225728,Macbeth,8.560664,8/16/2015,en,15000000,113,6.5,533,0.0,-0.312021
822,822,105173115,False,"[35, 10749, 18]",9870,Forgetting Sarah Marshall,9.076462,4/17/2008,en,30000000,111,6.4,1252,0.0,-2.55694
823,823,9995168,False,"[10749, 35, 18, 14]",11227,Angel-A,6.306973,12/21/2005,fr,15000000,91,6.8,187,0.4968,-0.0800921
824,824,18644570,False,"[35, 10749]",14347,Blame It on Rio,7.604808,2/17/1984,en,0,100,5.9,52,-0.124525,-0.951767
825,825,3109904,False,[27],24924,Night of the Demons,5.921193,10/14/1988,en,1200000,90,6.2,76,0.001771429,-1.06835
826,826,2945600,False,"[28, 12, 10749, 37]",38665,The Legend of the Lone Ranger,2.092228,8/20/1981,en,18000000,98,3.7,14,-0.14306,-1.0215100000000001
827,827,64350171,False,"[28, 12, 53]",9091,Sudden Death,6.230184,12/22/1995,en,35000000,106,5.5,182,0.04294,-1.94028
828,828,6000000,False,"[35, 80]",692,Pink Flamingos,4.988624,3/12/1972,en,12000,93,6.2,121,0.009628571,-0.770926
829,829,7985929,False,"[35, 18, 10751]",47881,My Giant,4.147914,4/10/1998,en,0,103,5.1,34,0.0,-5.10816
830,830,110627965,False,"[80, 18, 9648, 53, 28]",1642,The Net,9.483887,7/28/1995,en,22000000,114,5.7,381,0.0,-1.11809
831,831,57814445,False,"[14, 35, 10751]",322240,Nine Lives,10.67825,8/3/2016,en,30000000,87,5.5,309,0.0,-0.0874939
832,832,69623713,False,"[27, 53]",9792,The Hills Have Eyes,6.944059,3/10/2006,en,15000000,107,6.1,784,0.0,-1.33543
833,833,34377585,False,"[35, 14]",36914,Like Father Like Son,4.305044,10/2/1987,en,0,96,5.3,42,0.084,-0.788503
834,834,27105095,False,"[27, 53]",10069,Stay Alive,5.457788,3/24/2006,en,9000000,100,5.3,167,-0.02001,-1.7911599999999999
835,835,242295562,False,"[28, 18, 9648, 53]",9268,Eraser,7.169163,6/21/1996,en,100000000,115,5.6,586,-0.05566,-4.5825
836,836,45681173,False,"[28, 12, 80, 878, 53]",5549,RoboCop 2,7.789503,6/22/1990,en,35000000,117,5.7,528,0.016058333,-0.717381
837,837,42721196,False,"[14, 35, 10749]",10019,Mannequin,7.290731,2/13/1987,en,6000000,89,5.5,136,0.0,-1.8619900000000003
838,838,56309766,False,"[18, 27, 53]",9030,The Eye,7.794845,2/1/2008,en,12000000,98,5.5,299,0.0,-1.72521
839,839,4073489,False,"[18, 36]",402298,Denial,8.473219,9/30/2016,en,10000000,109,6.5,180,0.0,-2.35146
840,840,4217115,False,"[35, 10402]",9781,Detroit Rock City,8.338001,8/13/1999,en,6500000,95,6.7,107,0.43445,-0.01818
841,841,72700000,False,"[28, 878, 53]",10796,The One,8.176163,11/2/2001,en,49000000,87,5.7,468,0.0,-0.8946430000000001
842,842,43101594,False,[18],4995,Boogie Nights,7.997701,9/11/1997,en,15000000,155,7.5,865,-0.42795,-0.257444
843,843,325233863,False,"[16, 18]",17979,A Christmas Carol,13.718141,11/4/2009,en,200000000,96,6.6,1259,0.103106,0.421034
844,844,17626234,False,"[18, 12]",9922,The Postman,7.295069,12/25/1997,en,80000000,177,6.1,327,0.0,-0.11028699999999998
845,845,83073883,False,"[35, 18, 10749]",11931,In Her Shoes,8.730525,10/7/2005,en,0,130,6.0,468,0.46455,-0.113187
846,846,202026112,False,[35],7552,Fun with Dick and Jane,6.87248,12/21/2005,en,100000000,90,5.9,693,0.0,-0.708025
847,847,273644,False,"[14, 16, 10749, 10751]",54113,The Swan Princess: Escape from Castle Mountain,7.915903,1/1/1997,en,0,71,5.8,91,-0.109625,-0.783713
848,848,68700000,False,"[878, 9648, 12]",62,2001: A Space Odyssey,16.42756,4/10/1968,en,10500000,149,7.9,3348,0.157783333,-1.13742
849,849,1007583,False,[18],29973,Cobb,2.791214,12/2/1994,en,0,128,6.1,29,0.20288,-1.98355
850,850,160000000,False,"[12, 28, 53]",36670,Never Say Never Again,11.885624,10/7/1983,en,36000000,134,5.8,367,0.013,-0.40389200000000003
851,851,4505922,False,"[35, 10749]",10218,Swingers,7.588876,10/18/1996,en,200000,94,6.8,266,0.0,-4.42152
852,852,13000000,False,"[35, 18]",35711,Cooley High,2.766022,6/25/1975,en,750000,107,7.3,18,-0.48615,0.0322333
853,853,45100,False,"[18, 36]",643,Battleship Potemkin,8.934199,12/24/1925,ru,0,75,7.5,233,0.0,-0.200016
854,854,486021,False,"[9648, 80, 18]",1990,Paranoid Park,5.660398,5/21/2007,en,0,85,6.4,142,-0.117172727,-1.43739
855,855,205068,False,"[35, 27, 878]",27274,Frankenhooker,5.252586,6/1/1990,en,2500000,85,5.8,68,0.0,-1.58338
856,856,50871113,False,"[28, 80]",10027,Unleashed,6.634654,2/2/2005,en,45000000,103,6.6,572,-0.6948,-0.399927
857,857,20710451,False,"[18, 36]",10264,Hamlet,8.931482,12/19/1990,en,0,130,6.7,104,-0.075080357,0.35737199999999997
858,858,173000000,False,"[14, 35, 10751]",2698,Evan Almighty,8.117033,6/9/2007,en,175000000,96,5.3,1308,-0.129527273,-0.6260600000000001
859,859,251495,False,"[27, 53]",12700,Dominion: Prequel to the Exorcist,6.975072,5/20/2005,en,30000000,117,4.8,79,-0.193015385,-1.51747
860,860,4000000,False,"[35, 18]",11129,Human Traffic,6.48852,6/4/1999,en,600000,99,6.7,105,-0.193583333,-1.08341
861,861,98159963,False,"[28, 35, 53, 10749]",37821,Killers,8.691001,6/4/2010,en,75000000,100,5.7,839,0.00136,-5.31379
862,862,123729176,False,"[878, 12, 28]",2135,The Time Machine,8.974641,3/4/2002,en,80000000,96,5.8,685,-0.064838462,-1.2866799999999998
863,863,382267,False,"[18, 53]",16083,First Snow,4.310749,5/5/2006,en,0,101,6.3,49,-0.320033333,-0.9566399999999999
864,864,126546825,False,"[28, 878]",240832,Lucy,48.800106,7/14/2014,en,40000000,89,6.2,6500,0.176425,-1.16601
865,865,2983784,False,"[35, 27]",18086,Fright Night Part 2,9.058252,4/7/1988,en,0,104,6.5,86,0.0,-5.11259
866,866,14000000,False,"[27, 53]",10823,Children of the Corn,7.967077,3/9/1984,en,800000,93,5.6,258,0.256014286,-1.27859
867,867,639000,False,[18],25784,Journey from the Fall,1.253718,2/22/2006,vi,1300000,135,5.0,1,0.0,-0.08240399999999999
868,868,312642,False,"[28, 12, 18]",46301,Disappearances,1.567636,5/11/2007,en,1500000,118,4.2,3,-0.176771429,-1.40121
869,869,18671317,False,"[18, 36, 10752]",10142,Casualties of War,6.245798,8/18/1989,en,22500000,113,6.8,216,-0.2773,-1.03014
870,870,230685453,False,"[28, 35, 53]",11665,Get Smart,7.914717,6/19/2008,en,80000000,110,6.0,1140,-0.2389,-1.97364
871,871,261465,False,"[18, 53]",390051,Aftermath,12.074961,4/6/2017,en,10500000,92,5.7,197,0.0,-1.0688
872,872,159157447,False,[37],33,Unforgiven,13.508984,8/7/1992,en,14000000,131,7.8,1211,0.4934,-0.00691113
873,873,240697856,False,"[28, 12, 878]",121856,Assassin's Creed,28.726872,12/21/2016,en,125000000,115,5.4,3058,0.127025,-1.41175
874,874,5989640,False,"[53, 878, 12, 28]",10077,A Sound of Thunder,9.405635,5/15/2005,en,80000000,110,4.7,118,0.017973684,-1.5003799999999998
875,875,4651977,False,[18],20763,Radio Flyer,5.499585,2/21/1992,en,35000000,114,6.7,57,-0.0011,-0.9680690000000001
876,876,227853986,False,"[28, 12, 35, 80, 53]",942,Lethal Weapon 2,11.851028,7/7/1989,en,25000000,114,6.7,1128,0.0,-0.91359
877,877,237382724,False,[35],38745,Gulliver's Travels,8.176305,12/25/2010,en,112000000,85,4.9,675,0.4618,0.0601206
878,878,38368909,False,"[35, 10749]",9794,Employee of the Month,7.015971,10/6/2006,en,12000000,103,5.4,164,0.0,-2.15613
879,879,100230832,False,[18],9563,Any Given Sunday,8.857951,12/16/1999,en,55000000,163,6.8,467,-0.020642857,-0.49972700000000003
880,880,15000000,False,"[36, 18]",24973,The Egyptian,2.60777,8/25/1954,en,5000000,139,6.3,12,0.0,0.173087
881,881,849915,False,"[16, 12, 10751]",19947,The Adventures of Mark Twain,2.926165,3/1/1985,en,0,86,6.8,23,0.7941,0.5583739999999999
882,882,5781885,False,"[27, 878]",9102,Screamers,6.484106,9/8/1995,en,20000000,108,6.1,158,0.14368,-1.01478
883,883,9879971,False,"[80, 18]",868,Tsotsi,5.858028,8/18/2005,af,3000000,94,6.9,99,0.9464,-0.362632
884,884,33461269,False,"[28, 12, 35, 18]",11856,Air America,8.640014,8/10/1990,en,0,112,5.3,154,0.38322,-1.9356
885,885,368780809,False,"[12, 28, 53, 878]",331,Jurassic Park III,1.861019,7/18/2001,en,93000000,92,5.7,2239,-0.044435714,-2.5077700000000003
886,886,117575636,False,"[80, 18, 27, 9648, 878, 53]",10145,The Forgotten,6.997902,9/24/2004,en,42000000,91,5.5,378,0.0,-0.829355
887,887,89792502,False,"[28, 14, 53]",23629,Sucker Punch,12.350326,3/24/2011,en,82000000,110,6.0,1772,0.0,-0.42255699999999996
888,888,478207520,False,"[28, 35, 18, 53]",787,Mr. & Mrs. Smith,10.947502,6/7/2005,en,110000000,120,6.5,3283,-0.099455556,-0.10007100000000001
889,889,66966987,False,"[27, 53]",10053,When a Stranger Calls,6.904156,2/3/2006,en,15000000,87,5.4,299,0.001546154,-1.40393
890,890,23430766,False,"[35, 10749]",10646,Tomcats,6.987967,3/30/2001,en,11000000,95,5.0,79,-0.063785714,-5.4977599999999995
891,891,111000,False,[18],62652,Bamako,1.43265,6/21/2006,bm,2000000,115,6.4,10,0.405375,-0.30838899999999997
892,892,12136938,False,"[28, 53, 80]",6,Judgment Night,6.615163,10/15/1993,en,0,110,6.4,84,0.0,-0.89996
893,893,51702483,False,"[28, 12, 53]",10861,Maximum Risk,5.725374,9/13/1996,en,25000000,100,5.3,109,-0.2408625,-3.86596
894,894,266614059,False,"[10749, 18]",4478,Indecent Proposal,7.116926,4/7/1993,en,38000000,117,5.8,330,-0.1801,-0.960076
895,895,68766121,False,[27],10066,House of Wax,7.976389,4/30/2005,en,40000000,113,5.5,756,-0.13766,-0.544804
896,896,2426851,False,"[35, 80, 53, 10749]",8141,You Kill Me,8.521261,2/9/2007,en,4000000,90,6.2,87,-0.126883333,-1.7613599999999998
897,897,54819301,False,[35],76489,The Three Stooges,6.825048,4/13/2012,en,30000000,92,5.0,150,-0.44565,-1.49385
898,898,113244290,False,"[28, 53]",7555,Rambo,7.930341,1/24/2008,en,50000000,92,6.3,1070,0.0,-0.9541069999999999
899,899,46357676,False,"[18, 10752]",600,Full Metal Jacket,14.465605,6/26/1987,en,17000000,116,8.0,2856,-0.9779,-0.799724
900,900,40222729,False,"[35, 10749]",20857,Hardball,6.754534,9/14/2001,en,32000000,106,6.4,141,0.0,-1.21776
901,901,40697761,False,"[35, 10751, 878]",2605,Short Circuit,8.334763,5/9/1986,en,0,98,6.4,552,0.0,-0.377892
902,902,39143839,False,"[27, 53]",1975,The Grudge 2,7.207606,10/13/2006,en,20000000,102,5.3,309,-0.132157692,-1.55062
903,903,70200000,False,"[878, 28, 12, 53]",172,Star Trek V: The Final Frontier,8.251187,6/9/1989,en,30000000,107,5.6,407,-0.062272727,-1.31904
904,904,14822346,False,"[10749, 35]",12657,Soul Plane,7.551683,5/28/2004,en,16000000,86,4.7,113,0.149166667,-2.65692
905,905,2057193,False,"[18, 10749]",32456,Two Girls and a Guy,4.215255,9/7/1997,en,1000000,84,5.3,30,-0.02697,-3.03073
906,906,58878723,False,[10749],10934,Under the Tuscan Sun,6.578505,4/30/2003,en,18000000,113,6.4,190,0.023544444,-1.83785
907,907,215294342,False,"[18, 36, 10752, 28]",2024,The Patriot,9.704977,6/28/2000,en,110000000,165,6.8,1218,0.114571429,-3.1401
908,908,202026112,False,[35],7552,Fun with Dick and Jane,6.87248,12/21/2005,en,100000000,90,5.9,693,0.0,-0.708025
909,909,130786397,False,"[28, 9648, 53]",48138,Unknown,8.842518,2/16/2011,en,30000000,113,6.5,1357,0.501533333,-0.6857800000000001
910,910,8316206,False,[99],47894,Terror in the Aisles,1.329339,10/26/1984,en,0,84,6.4,7,-0.322233333,-0.710935
911,911,24748670,False,"[18, 53]",5125,Rendition,8.82011,9/7/2007,en,27500000,120,6.3,223,-0.20305,-0.177991
912,912,1362303,False,"[27, 9648, 878]",47892,Strange Invaders,5.920434,9/16/1983,en,0,92,5.2,18,0.0,-3.0249200000000003
913,913,13620075,False,[35],10760,Sydney White,7.195711,9/21/2007,en,16500000,108,6.1,261,0.0,-1.49593
914,914,1614266,False,"[35, 878, 53, 12]",10690,Space Truckers,3.580079,3/1/1996,en,25000000,95,5.6,38,0.077108333,-4.7342
915,915,22942221,False,"[28, 80, 18, 53]",4597,Armored,7.238112,12/4/2009,en,20000000,88,5.5,222,0.2242,-1.8601400000000001
916,916,13260050,False,"[28, 9648, 53]",16379,The Mod Squad,4.267364,3/26/1999,en,50000000,92,4.1,37,-0.213821429,-3.1255900000000003
917,917,9448082,False,[18],11515,Goya's Ghosts,7.294996,11/8/2006,en,50000000,114,6.6,108,-0.138366667,-0.548136
918,918,4500000,False,"[9648, 53]",11462,Suspicion,6.411611,11/14/1941,en,1103000,99,7.2,151,-0.000733333,0.34684
919,919,15826984,False,[12],11231,The Next Karate Kid,6.470171,7/18/1994,en,12000000,107,4.8,219,0.242909091,-1.75378
920,920,27107960,False,[878],3604,Flash Gordon,7.437376,9/1/1980,en,35000000,111,6.1,251,0.0,-0.626487
921,921,20000000,False,"[10749, 18, 10752]",80255,A Farewell to Arms,4.517604,12/14/1957,en,4100000,152,6.6,12,0.0,-0.713611
922,922,28283637,False,"[28, 12, 35, 10751, 14, 878]",14623,Thunderbirds,5.854446,7/23/2004,en,57000000,95,4.3,98,-0.01153,-0.369195
923,923,27728118,False,"[28, 35, 18, 10749]",14736,Love & Basketball,9.714781,4/21/2000,en,20000000,124,7.5,97,-0.476,-1.3121200000000002
924,924,6948633,False,"[12, 14, 28]",9626,Red Sonja,7.516468,4/9/1985,en,17900000,89,5.0,225,-0.107961111,-1.11811
925,925,325233863,False,"[16, 18]",17979,A Christmas Carol,13.718141,11/4/2009,en,200000000,96,6.6,1259,0.103106,0.421034
926,926,1115493,False,"[27, 53, 9648]",10900,Surveillance,7.541729,2/8/2008,en,3500000,97,6.0,115,-0.1472,-1.0509
927,927,152368585,False,"[28, 80, 18, 9648, 53]",2924,Backdraft,9.148924,5/24/1991,en,75000000,137,6.3,379,0.0,-2.03652
928,928,1841260,False,[18],9953,A Love Song for Bobby Long,7.43389,9/2/2004,en,0,119,6.8,106,0.1634,-1.2575
929,929,1237615,False,"[9648, 80, 18, 53]",18777,Slow Burn,2.440269,9/12/2005,en,15500000,93,5.5,16,0.0,0.08233589999999999
930,930,113280098,False,"[28, 18, 53]",12113,Body of Lies,8.226894,10/10/2008,en,70000000,128,6.5,977,0.692933333,-0.12272999999999999
931,931,399,False,"[18, 10769]",14785,Bandit Queen,1.964267,9/9/1994,en,0,119,7.2,12,-0.116866667,0.24965
932,932,104155843,False,"[27, 878, 53]",8843,The Cell,9.76131,8/17/2000,en,33000000,107,6.0,466,-0.18825,-1.3335299999999999
933,933,16668552,False,"[9648, 80, 18, 53]",26203,Blink,4.485103,1/26/1994,en,0,106,6.1,49,-0.9597,0.0459797
934,934,159330280,False,"[28, 53, 12, 80]",4824,The Jackal,7.769541,11/14/1997,en,60000000,124,6.0,570,0.06684375,-1.12539
935,935,79258538,False,"[35, 18, 10751]",2616,Uncle Buck,6.512993,8/16/1989,en,15000000,100,6.6,353,0.323733333,-0.00961216
936,936,97437106,False,"[10749, 16, 12, 35, 10751, 14]",228326,The Book of Life,7.202456,10/1/2014,en,50000000,95,7.3,814,-0.201016667,-1.37524
937,937,307076,False,[18],7343,City of Men,4.573707,8/31/2007,pt,0,106,6.6,67,-0.9859,-0.8137
938,938,463000000,False,"[10749, 35]",114,Pretty Woman,10.475155,3/23/1990,en,14000000,119,7.0,1964,0.36395,-0.30409400000000003
939,939,206071502,False,"[18, 14, 53, 9648]",2668,Sleepy Hollow,9.837856,11/18/1999,en,100000000,105,6.9,1951,0.0,-1.1795799999999999
940,940,361366633,False,"[35, 10402, 10751, 14, 16]",6477,Alvin and the Chipmunks,12.607127,12/13/2007,en,60000000,92,5.5,1323,0.136728571,-1.16153
941,941,1800000,False,[18],140581,Damaged Lives,1.377743,9/15/1933,en,10000,61,3.5,2,0.0,-0.0549373
942,942,77566815,False,"[53, 18, 9648]",3594,The Number 23,5.570827,2/23/2007,en,30000000,101,6.3,1131,0.042685714,-1.14715
943,943,1422749,False,"[28, 27, 878, 53]",1702,Death Machine,4.628277,12/23/1994,en,0,117,5.8,26,0.0515,-4.145519999999999
944,944,351692268,False,"[80, 18, 53, 27]",9740,Hannibal,3.079996,2/8/2001,en,87000000,131,6.4,1409,0.02917,-1.1351799999999999
945,945,34793160,False,"[28, 12, 18, 10751]",12227,White Fang,7.081931,1/18/1991,en,14000000,107,6.4,149,0.0,-2.86252
946,946,33889159,False,"[35, 18, 10751, 10749]",9655,She's the Man,7.438376,3/17/2006,en,20000000,105,6.4,748,0.0,-0.0964685
947,947,49800000,False,"[18, 10749]",451,Leaving Las Vegas,6.859526,10/27/1995,en,3600000,112,7.2,391,0.0,-1.5099
948,948,92921203,False,"[18, 10402, 10749]",535,Flashdance,7.469176,4/14/1983,en,4000000,95,6.2,344,0.12345,-1.3797700000000002
949,949,48482,False,"[80, 18, 53]",11660,Following,7.576454,9/12/1998,en,6000,69,7.2,380,0.0,-1.14876
950,950,30526509,False,"[35, 80, 18, 53]",9910,Two for the Money,8.238147,10/7/2005,en,35000000,122,5.8,165,0.199016667,-1.37476
951,951,37597471,False,"[28, 12, 14, 27, 878, 53]",9954,The Covenant,7.095789,9/8/2006,en,20000000,97,5.2,313,-0.201655556,-1.44943
952,952,7810000,False,"[12, 14, 28, 878]",32985,Solomon Kane,6.98673,9/16/2009,en,45000000,104,5.6,425,-0.0105,-1.2516200000000002
953,953,343816,False,"[80, 18]",13573,The United States of Leland,6.487051,1/18/2003,en,0,108,6.5,98,-0.137933333,-0.312214
954,954,74608570,False,"[18, 10749]",12618,Random Hearts,5.246651,10/8/1999,en,64000000,133,5.2,67,0.044423529,-2.9337299999999997
955,955,37000000,False,"[35, 10751, 10749]",6280,Junior,8.646926,11/22/1994,en,60000000,109,4.7,405,0.0,-1.14799
956,956,15007991,False,"[28, 12, 27, 53]",9042,The Cave,6.092088,8/25/2005,en,30000000,97,5.2,222,0.18356,-1.54613
957,957,96618699,False,"[53, 80, 9648]",8224,8MM,7.643947,2/26/1999,en,40000000,123,6.1,519,0.0,-0.43965600000000005
958,958,119718203,False,"[35, 18, 14]",2928,Michael,7.907148,12/25/1996,en,0,105,5.5,186,-0.098928571,-2.18367
959,959,35294470,False,[53],8978,Assault on Precinct 13,9.848869,1/19/2005,en,30000000,109,6.0,339,0.055458824,-1.1270799999999999
960,960,36000000,False,"[28, 18, 10749]",27191,The Greatest Show on Earth,6.235378,1/10/1952,en,4000000,152,6.6,51,-0.319533333,-0.8309190000000001
961,961,369975,False,"[35, 10749]",49721,Me Myself I,1.974184,4/20/2000,en,0,104,5.9,11,0.0,-2.08902
962,962,45858563,False,"[12, 18, 28, 10749]",11002,"Greystoke: The Legend of Tarzan, Lord of the Apes",6.075528,3/30/1984,en,0,143,6.0,118,0.113466667,-0.5814010000000001
963,963,152022101,False,"[28, 12, 18, 9648, 878, 53]",10329,Congo,7.985447,6/9/1995,en,50000000,109,5.0,228,0.161590476,-2.06205
964,964,634074,False,[18],18484,Wassup Rockers,2.703188,9/12/2005,en,0,111,6.4,21,-0.188285714,-2.01398
965,965,72779000,False,"[16, 35, 10751]",9907,Barnyard,6.84129,8/4/2006,en,51000000,90,5.4,249,-0.169071429,-1.28492
966,966,258270008,False,"[28, 53, 80]",8909,Wanted,10.899496,6/19/2008,en,75000000,110,6.4,2738,0.0,-0.8971100000000001
967,967,2647055,False,"[27, 53]",9299,Thesis,7.239632,4/11/1996,es,0,125,7.3,175,-0.43065,-0.577922
968,968,6132924,False,[35],18495,Folks!,1.979751,5/1/1992,en,0,107,6.1,10,-0.3259,-0.9813790000000001
969,969,15453274,False,"[18, 10751, 10749]",47608,Mad Love,3.683298,5/26/1995,en,0,95,5.6,28,0.0,-0.44991400000000004
970,970,99318987,False,"[14, 28, 878]",1487,Hellboy,10.432509,4/2/2004,en,66000000,122,6.5,2433,-0.4337,-0.697218
971,971,25871834,False,"[28, 35, 878]",11918,Superhero Movie,8.230464,3/27/2008,en,35000000,85,5.0,436,0.0701,-1.6475099999999998
972,972,20158808,False,"[18, 10751, 14, 12]",34584,The NeverEnding Story,9.581067,4/5/1984,en,27000000,102,7.0,1120,-0.9681,1.3581
973,973,36448200,False,"[35, 18, 10749]",13203,Son in Law,6.381064,7/2/1993,en,0,95,5.6,83,0.269925,-1.12507
974,974,589390539,False,"[28, 12, 35, 878]",607,Men in Black,14.091796,7/2/1997,en,90000000,98,6.9,4835,0.0,-0.601216
975,975,52970014,False,"[35, 10751]",11870,Big Fat Liar,7.438193,2/8/2002,en,15000000,88,5.5,216,0.327333333,-0.135575
976,976,1138807,False,"[14, 10769, 27, 9648]",45480,Visible Secret,1.159443,11/4/2001,cn,0,89,8.0,3,0.0,-2.66147
977,977,21486757,False,"[35, 80, 10749]",2321,Married to the Mob,7.053869,8/19/1988,en,10000000,104,5.8,70,-0.133842857,-0.621491
978,978,114660784,False,"[28, 36, 10752]",10590,We Were Soldiers,9.35838,3/1/2002,en,75000000,138,6.8,563,0.0363,-0.24614
979,979,10000000,False,"[28, 12, 80, 9648]",493,Shaft's Big Score!,1.873253,6/8/1972,en,1978000,104,6.1,10,0.0,-2.91667
980,980,15431177,False,"[18, 10751]",15487,The Greatest Game Ever Played,6.600302,9/30/2005,en,25000000,120,6.9,122,0.0,-0.690082
981,981,15945534,False,"[28, 35, 80]",2620,Armed and Dangerous,4.960952,8/15/1986,en,12000000,88,5.3,47,0.244675,-2.65138
982,982,25105517,False,"[35, 18, 10749]",16562,The Cutting Edge,4.916906,3/27/1992,en,0,101,6.6,59,0.3862,-3.44995
983,983,17381942,False,"[80, 18]",8438,Murder in the First,7.865319,1/20/1995,en,0,122,6.8,150,0.0,-0.20898699999999998
984,984,98410061,False,[18],1640,Crash,9.530707,5/6/2005,en,6500000,112,7.2,1252,-0.06752,-1.15224
985,985,18535191,False,"[18, 35, 10749]",24137,An Ideal Husband,7.898403,4/15/1999,en,14000000,97,6.3,49,0.9705,-0.830198
986,986,259012,False,[18],58648,Closet Land,2.310729,3/6/1991,en,4000000,94,6.6,11,-0.122816667,-1.18458
987,987,3021629,False,"[35, 18, 36, 9648]",37345,Princess Caraboo,2.060903,9/16/1994,en,0,97,4.4,5,-0.968,-1.7791
988,988,128798265,False,"[53, 80, 18]",1213,The Talented Mr. Ripley,9.255755,12/25/1999,en,40000000,139,7.1,835,0.0,-0.232465
989,989,9800000,False,"[18, 878]",400710,Flatliners,18.700337,9/28/2017,en,19000000,110,5.4,92,0.115628571,-0.605226
990,990,28202109,False,"[35, 10751]",26386,Ernest Saves Christmas,3.241214,11/11/1988,en,6000000,95,4.9,47,0.0,-1.34664
991,991,91353501,False,"[14, 28, 12, 878, 53]",12437,Underworld: Rise of the Lycans,14.530579,1/22/2009,en,35000000,92,6.3,1516,-0.025511111,-1.10186
992,992,24000000,False,"[18, 36, 10752, 28]",14097,9th Company,6.390352,9/19/2005,ru,9500000,139,6.7,73,-0.463775,-0.186953
993,993,5802422,False,"[28, 18, 27, 878, 53]",25769,Carriers,7.115038,9/4/2009,en,0,84,5.8,310,0.0,-1.4567
994,994,16675000,False,"[27, 53, 878]",8766,Hellraiser: Bloodline,7.139444,3/8/1996,en,4000000,86,4.9,117,-0.268214286,-1.2298200000000001
995,995,84375061,False,"[18, 10749]",14326,Nights in Rodanthe,6.280024,9/26/2008,en,0,97,5.9,168,0.109994118,-0.631015
996,996,3091922,False,"[35, 10749]",13171,The Ex,5.36247,12/1/2006,en,0,90,5.0,66,-0.204275,-4.9090300000000004
997,997,15530077,False,"[18, 10749]",29987,Facing Windows,4.458314,2/27/2003,it,0,106,6.9,57,0.9028,0.657338
998,998,26570463,False,"[27, 35]",9406,An American Werewolf in Paris,8.259233,12/25/1997,en,22000000,105,5.2,161,0.080327273,-2.74897
999,999,3832228,False,"[28, 18, 10749]",22915,North Shore,2.471918,8/14/1987,en,0,96,5.0,14,0.0,-0.825109
1000,1000,25100000,False,"[35, 18, 10749]",23111,Moscow on the Hudson,6.042349,6/4/1984,en,0,115,6.3,53,0.9835,-0.7162970000000001
1001,1001,2281089,False,"[18, 9648, 10749]",18615,Fur: An Imaginary Portrait of Diane Arbus,7.260502,8/30/2006,en,16800000,122,6.0,80,0.130444444,-0.577855
1002,1002,920100000,False,"[12, 878]",329,Jurassic Park,13.892319,6/11/1993,en,63000000,127,7.6,5292,0.47885,-2.32514
1003,1003,2500000,False,"[35, 18]",10098,The Kid,8.664336,1/21/1921,en,250000,68,8.0,442,0.129718182,-2.6924
1004,1004,20000000,False,"[35, 10749]",18722,Mr. Baseball,3.27487,10/1/1992,en,0,108,5.8,39,0.0,-0.472182
1005,1005,7305209,False,[35],26827,Who's That Girl,5.394197,8/7/1987,en,0,92,5.1,53,-0.051622222,-2.21006
1006,1006,74134790,False,"[14, 18, 10749]",11352,Always,7.616282,12/22/1989,en,31000000,122,6.0,139,0.0,-1.36243
1007,1007,68296293,False,[37],2055,Open Range,6.868465,8/29/2003,en,22000000,139,7.1,281,0.0,-0.5694819999999999
1008,1008,418961,False,"[28, 80, 18, 53]",507,Killing Zoe,6.323353,10/1/1993,en,1500000,96,6.1,117,0.147342857,-0.806089
